trajectory_id,site_id,site_label,mode,count,direction,lane,timestamp,longitude,latitude,hour,weekday,date,mode_clean,arrondissement,arrondissement_full
10093_1 -> 4,10093,CF1206_12bis avenue de Clichy,Autobus et autocars,23,S-N,Voie de circulation générale,2025-03-13 08:00:00+00:00,2.3271829,48.8844469,8,Thursday,2025-03-13,Buses,8,75008
10093_2 -> 2,10093,CF1206_12bis avenue de Clichy,Trottinettes,3,N-S,Piste cyclable,2025-03-13 11:00:00+00:00,2.3271829,48.8844469,11,Thursday,2025-03-13,Scooters,8,75008
10093_2 -> 3,10093,CF1206_12bis avenue de Clichy,Trottinettes + vélos,36,N-S,Voie Bus,2025-03-13 13:00:00+00:00,2.3271829,48.8844469,13,Thursday,2025-03-13,Mixed,8,75008
10093_2 -> 3,10093,CF1206_12bis avenue de Clichy,Autobus et autocars,26,N-S,Voie Bus,2025-03-13 16:00:00+00:00,2.3271829,48.8844469,16,Thursday,2025-03-13,Buses,8,75008
10093_1 -> 4,10093,CF1206_12bis avenue de Clichy,Trottinettes,3,S-N,Voie de circulation générale,2025-03-13 16:00:00+00:00,2.3271829,48.8844469,16,Thursday,2025-03-13,Scooters,8,75008
10093_1 -> 4,10093,CF1206_12bis avenue de Clichy,Trottinettes,9,S-N,Voie de circulation générale,2025-03-13 17:00:00+00:00,2.3271829,48.8844469,17,Thursday,2025-03-13,Scooters,8,75008
10093_1 -> 1,10093,CF1206_12bis avenue de Clichy,Trottinettes + vélos,524,S-N,Piste cyclable,2025-03-13 18:00:00+00:00,2.3271829,48.8844469,18,Thursday,2025-03-13,Mixed,8,75008
10093_2 -> 2,10093,CF1206_12bis avenue de Clichy,2 roues motorisées,9,N-S,Piste cyclable,2025-03-13 18:00:00+00:00,2.3271829,48.8844469,18,Thursday,2025-03-13,Motorcycles,8,75008
10093_1 -> 4,10093,CF1206_12bis avenue de Clichy,Autobus et autocars,21,S-N,Voie de circulation générale,2025-03-13 20:00:00+00:00,2.3271829,48.8844469,20,Thursday,2025-03-13,Buses,8,75008
10095_4 -> 3,10095,,"Véhicules lourds > 3,5t",9,,,2025-03-13 01:00:00+00:00,,,1,Thursday,2025-03-13,Heavy Vehicles,,
10095_1 -> 1,10095,,Trottinettes,3,,,2025-03-13 04:00:00+00:00,,,4,Thursday,2025-03-13,Scooters,,
10095_1 -> 1,10095,,2 roues motorisées,1,,,2025-03-13 12:00:00+00:00,,,12,Thursday,2025-03-13,Motorcycles,,
10095_4 -> 3,10095,,Autobus et autocars,15,,,2025-03-13 14:00:00+00:00,,,14,Thursday,2025-03-13,Buses,,
10095_1 -> 1,10095,,2 roues motorisées,3,,,2025-03-13 14:00:00+00:00,,,14,Thursday,2025-03-13,Motorcycles,,
10095_3 -> 3,10095,,"Véhicules lourds > 3,5t",6,,,2025-03-13 16:00:00+00:00,,,16,Thursday,2025-03-13,Heavy Vehicles,,
10095_3 -> 3,10095,,Trottinettes + vélos,3,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Mixed,,
10095_1 -> 1,10095,,Trottinettes,51,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Scooters,,
10095_4 -> 3,10095,,"Véhicules lourds > 3,5t",6,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Heavy Vehicles,,
10095_4 -> 3,10095,,"Véhicules légers < 3,5t",604,,,2025-03-13 20:00:00+00:00,,,20,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10095_4 -> 3,10095,,van,26,,,2025-03-13 20:00:00+00:00,,,20,Thursday,2025-03-13,van,,
10096_1 -> 2,10096,,"Véhicules lourds > 3,5t",2,,,2025-03-13 01:00:00+00:00,,,1,Thursday,2025-03-13,Heavy Vehicles,,
10096_1 -> 3,10096,,"Véhicules légers < 3,5t",8,,,2025-03-13 05:00:00+00:00,,,5,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10096_1 -> 2,10096,,2 roues motorisées,14,,,2025-03-13 05:00:00+00:00,,,5,Thursday,2025-03-13,Motorcycles,,
10096_1 -> 3,10096,,2 roues motorisées,1,,,2025-03-13 06:00:00+00:00,,,6,Thursday,2025-03-13,Motorcycles,,
10096_1 -> 3,10096,,"Véhicules légers < 3,5t",52,,,2025-03-13 08:00:00+00:00,,,8,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10096_1 -> 2,10096,,Trottinettes + vélos,4,,,2025-03-13 10:00:00+00:00,,,10,Thursday,2025-03-13,Mixed,,
10096_1 -> 2,10096,,2 roues motorisées,38,,,2025-03-13 11:00:00+00:00,,,11,Thursday,2025-03-13,Motorcycles,,
10096_1 -> 1,10096,,Trottinettes,3,,,2025-03-13 13:00:00+00:00,,,13,Thursday,2025-03-13,Scooters,,
10096_1 -> 3,10096,,Autobus et autocars,19,,,2025-03-13 14:00:00+00:00,,,14,Thursday,2025-03-13,Buses,,
10096_1 -> 2,10096,,Trottinettes,1,,,2025-03-13 14:00:00+00:00,,,14,Thursday,2025-03-13,Scooters,,
10096_1 -> 3,10096,,Autobus et autocars,17,,,2025-03-13 16:00:00+00:00,,,16,Thursday,2025-03-13,Buses,,
10096_1 -> 1,10096,,Trottinettes + vélos,195,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Mixed,,
10096_1 -> 2,10096,,2 roues motorisées,103,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Motorcycles,,
10096_1 -> 3,10096,,Trottinettes,14,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Scooters,,
10096_1 -> 2,10096,,Trottinettes,1,,,2025-03-13 19:00:00+00:00,,,19,Thursday,2025-03-13,Scooters,,
10096_1 -> 3,10096,,"Véhicules légers < 3,5t",29,,,2025-03-13 21:00:00+00:00,,,21,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10096_1 -> 2,10096,,Trottinettes + vélos,3,,,2025-03-13 22:00:00+00:00,,,22,Thursday,2025-03-13,Mixed,,
10096_1 -> 3,10096,,Trottinettes + vélos,7,,,2025-03-13 22:00:00+00:00,,,22,Thursday,2025-03-13,Mixed,,
10096_1 -> 1,10096,,"Véhicules légers < 3,5t",1,,,2025-03-13 22:00:00+00:00,,,22,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10112_1 -> 1,10112,,Trottinettes + vélos,6,,,2025-03-13 00:00:00+00:00,,,0,Thursday,2025-03-13,Mixed,,
10112_1 -> 2,10112,,van,6,,,2025-03-13 06:00:00+00:00,,,6,Thursday,2025-03-13,van,,
10112_1 -> 1,10112,,Trottinettes + vélos,41,,,2025-03-13 09:00:00+00:00,,,9,Thursday,2025-03-13,Mixed,,
10112_1 -> 1,10112,,Trottinettes + vélos,38,,,2025-03-13 21:00:00+00:00,,,21,Thursday,2025-03-13,Mixed,,
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),Autobus et autocars,14,N-S,Voie de circulation générale,2025-03-13 05:00:00+00:00,2.30152,48.86414,5,Thursday,2025-03-13,Buses,7,75007
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),"Véhicules légers < 3,5t",301,N-S,Voie de circulation générale,2025-03-13 06:00:00+00:00,2.30152,48.86414,6,Thursday,2025-03-13,"Véhicules légers < 3,5t",7,75007
10114_1 -> 2,10114,CF0484_Pont de l'Alma (sens N-S),Trottinettes + vélos,22,N-S,Voie Bus,2025-03-13 09:00:00+00:00,2.30152,48.86414,9,Thursday,2025-03-13,Mixed,7,75007
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),van,86,N-S,Voie de circulation générale,2025-03-13 09:00:00+00:00,2.30152,48.86414,9,Thursday,2025-03-13,van,7,75007
10114_1 -> 2,10114,CF0484_Pont de l'Alma (sens N-S),"Véhicules lourds > 3,5t",5,N-S,Voie Bus,2025-03-13 11:00:00+00:00,2.30152,48.86414,11,Thursday,2025-03-13,Heavy Vehicles,7,75007
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),van,34,N-S,Voie de circulation générale,2025-03-13 13:00:00+00:00,2.30152,48.86414,13,Thursday,2025-03-13,van,7,75007
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),2 roues motorisées,67,N-S,Voie de circulation générale,2025-03-13 15:00:00+00:00,2.30152,48.86414,15,Thursday,2025-03-13,Motorcycles,7,75007
10114_1 -> 3,10114,CF0484_Pont de l'Alma (sens N-S),Trottinettes,14,N-S,Piste cyclable,2025-03-13 15:00:00+00:00,2.30152,48.86414,15,Thursday,2025-03-13,Scooters,7,75007
10114_1 -> 2,10114,CF0484_Pont de l'Alma (sens N-S),Trottinettes + vélos,15,N-S,Voie Bus,2025-03-13 16:00:00+00:00,2.30152,48.86414,16,Thursday,2025-03-13,Mixed,7,75007
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),van,71,N-S,Voie de circulation générale,2025-03-13 16:00:00+00:00,2.30152,48.86414,16,Thursday,2025-03-13,van,7,75007
10114_1 -> 3,10114,CF0484_Pont de l'Alma (sens N-S),Trottinettes + vélos,363,N-S,Piste cyclable,2025-03-13 17:00:00+00:00,2.30152,48.86414,17,Thursday,2025-03-13,Mixed,7,75007
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),2 roues motorisées,121,N-S,Voie de circulation générale,2025-03-13 18:00:00+00:00,2.30152,48.86414,18,Thursday,2025-03-13,Motorcycles,7,75007
10114_1 -> 1,10114,CF0484_Pont de l'Alma (sens N-S),van,20,N-S,Voie de circulation générale,2025-03-13 18:00:00+00:00,2.30152,48.86414,18,Thursday,2025-03-13,van,7,75007
10116_1 -> 1,10116,CF0236_96 quai de la Rapée,Trottinettes + vélos,2,SE-NO,Voie de circulation générale,2025-03-13 03:00:00+00:00,2.3678,48.84579,3,Thursday,2025-03-13,Mixed,,
10116_1 -> 2,10116,CF0236_96 quai de la Rapée,Trottinettes,1,SE-NO,Piste cyclable,2025-03-13 03:00:00+00:00,2.3678,48.84579,3,Thursday,2025-03-13,Scooters,,
10116_1 -> 1,10116,CF0236_96 quai de la Rapée,"Véhicules lourds > 3,5t",193,SE-NO,Voie de circulation générale,2025-03-13 05:00:00+00:00,2.3678,48.84579,5,Thursday,2025-03-13,Heavy Vehicles,,
10116_1 -> 2,10116,CF0236_96 quai de la Rapée,Trottinettes + vélos,314,SE-NO,Piste cyclable,2025-03-13 07:00:00+00:00,2.3678,48.84579,7,Thursday,2025-03-13,Mixed,,
10116_1 -> 1,10116,CF0236_96 quai de la Rapée,"Véhicules légers < 3,5t",909,SE-NO,Voie de circulation générale,2025-03-13 07:00:00+00:00,2.3678,48.84579,7,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10116_1 -> 1,10116,CF0236_96 quai de la Rapée,Autobus et autocars,27,SE-NO,Voie de circulation générale,2025-03-13 09:00:00+00:00,2.3678,48.84579,9,Thursday,2025-03-13,Buses,,
10116_1 -> 1,10116,CF0236_96 quai de la Rapée,Trottinettes + vélos,3,SE-NO,Voie de circulation générale,2025-03-13 14:00:00+00:00,2.3678,48.84579,14,Thursday,2025-03-13,Mixed,,
10116_2 -> 3,10116,CF0236_96 quai de la Rapée,Trottinettes + vélos,63,NO-SE,Piste cyclable,2025-03-13 15:00:00+00:00,2.3678,48.84579,15,Thursday,2025-03-13,Mixed,,
10116_1 -> 2,10116,CF0236_96 quai de la Rapée,Trottinettes,10,SE-NO,Piste cyclable,2025-03-13 15:00:00+00:00,2.3678,48.84579,15,Thursday,2025-03-13,Scooters,,
10116_1 -> 1,10116,CF0236_96 quai de la Rapée,"Véhicules lourds > 3,5t",45,SE-NO,Voie de circulation générale,2025-03-13 15:00:00+00:00,2.3678,48.84579,15,Thursday,2025-03-13,Heavy Vehicles,,
10116_1 -> 1,10116,CF0236_96 quai de la Rapée,"Véhicules lourds > 3,5t",5,SE-NO,Voie de circulation générale,2025-03-13 21:00:00+00:00,2.3678,48.84579,21,Thursday,2025-03-13,Heavy Vehicles,,
10117_2 -> 2,10117,,"Véhicules légers < 3,5t",18,,,2025-03-13 01:00:00+00:00,,,1,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10117_3 -> 3,10117,,van,27,,,2025-03-13 04:00:00+00:00,,,4,Thursday,2025-03-13,van,,
10117_2 -> 2,10117,,Trottinettes + vélos,159,,,2025-03-13 07:00:00+00:00,,,7,Thursday,2025-03-13,Mixed,,
10117_3 -> 3,10117,,Trottinettes,2,,,2025-03-13 07:00:00+00:00,,,7,Thursday,2025-03-13,Scooters,,
10117_2 -> 2,10117,,"Véhicules lourds > 3,5t",3,,,2025-03-13 07:00:00+00:00,,,7,Thursday,2025-03-13,Heavy Vehicles,,
10117_3 -> 3,10117,,"Véhicules lourds > 3,5t",27,,,2025-03-13 11:00:00+00:00,,,11,Thursday,2025-03-13,Heavy Vehicles,,
10117_3 -> 3,10117,,"Véhicules légers < 3,5t",330,,,2025-03-13 13:00:00+00:00,,,13,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10117_2 -> 2,10117,,"Véhicules lourds > 3,5t",4,,,2025-03-13 13:00:00+00:00,,,13,Thursday,2025-03-13,Heavy Vehicles,,
10117_2 -> 2,10117,,van,9,,,2025-03-13 13:00:00+00:00,,,13,Thursday,2025-03-13,van,,
10117_3 -> 3,10117,,2 roues motorisées,42,,,2025-03-13 15:00:00+00:00,,,15,Thursday,2025-03-13,Motorcycles,,
10117_2 -> 2,10117,,"Véhicules lourds > 3,5t",2,,,2025-03-13 15:00:00+00:00,,,15,Thursday,2025-03-13,Heavy Vehicles,,
10117_3 -> 3,10117,,2 roues motorisées,63,,,2025-03-13 16:00:00+00:00,,,16,Thursday,2025-03-13,Motorcycles,,
10117_3 -> 3,10117,,2 roues motorisées,132,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Motorcycles,,
10117_2 -> 2,10117,,van,5,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,van,,
10117_3 -> 3,10117,,van,16,,,2025-03-13 18:00:00+00:00,,,18,Thursday,2025-03-13,van,,
10117_2 -> 2,10117,,"Véhicules légers < 3,5t",94,,,2025-03-13 19:00:00+00:00,,,19,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10117_3 -> 3,10117,,2 roues motorisées,52,,,2025-03-13 19:00:00+00:00,,,19,Thursday,2025-03-13,Motorcycles,,
10117_3 -> 3,10117,,Trottinettes + vélos,3,,,2025-03-13 22:00:00+00:00,,,22,Thursday,2025-03-13,Mixed,,
10119_1 -> 1,10119,,"Véhicules lourds > 3,5t",3,,,2025-03-13 01:00:00+00:00,,,1,Thursday,2025-03-13,Heavy Vehicles,,
10119_1 -> 2,10119,,Autobus et autocars,5,,,2025-03-13 02:00:00+00:00,,,2,Thursday,2025-03-13,Buses,,
10119_1 -> 2,10119,,Trottinettes,1,,,2025-03-13 04:00:00+00:00,,,4,Thursday,2025-03-13,Scooters,,
10119_1 -> 1,10119,,Trottinettes + vélos,2,,,2025-03-13 05:00:00+00:00,,,5,Thursday,2025-03-13,Mixed,,
10119_1 -> 1,10119,,"Véhicules légers < 3,5t",176,,,2025-03-13 05:00:00+00:00,,,5,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10119_1 -> 1,10119,,Autobus et autocars,4,,,2025-03-13 06:00:00+00:00,,,6,Thursday,2025-03-13,Buses,,
10119_1 -> 1,10119,,"Véhicules légers < 3,5t",161,,,2025-03-13 08:00:00+00:00,,,8,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10119_1 -> 2,10119,,Trottinettes + vélos,120,,,2025-03-13 10:00:00+00:00,,,10,Thursday,2025-03-13,Mixed,,
10119_1 -> 2,10119,,Trottinettes,6,,,2025-03-13 10:00:00+00:00,,,10,Thursday,2025-03-13,Scooters,,
10119_1 -> 1,10119,,Trottinettes,1,,,2025-03-13 11:00:00+00:00,,,11,Thursday,2025-03-13,Scooters,,
10119_1 -> 2,10119,,Trottinettes,5,,,2025-03-13 12:00:00+00:00,,,12,Thursday,2025-03-13,Scooters,,
10119_1 -> 2,10119,,Trottinettes,6,,,2025-03-13 13:00:00+00:00,,,13,Thursday,2025-03-13,Scooters,,
10119_1 -> 2,10119,,Trottinettes,12,,,2025-03-13 15:00:00+00:00,,,15,Thursday,2025-03-13,Scooters,,
10119_1 -> 1,10119,,Trottinettes + vélos,3,,,2025-03-13 16:00:00+00:00,,,16,Thursday,2025-03-13,Mixed,,
10119_1 -> 2,10119,,Autobus et autocars,7,,,2025-03-13 16:00:00+00:00,,,16,Thursday,2025-03-13,Buses,,
10119_1 -> 2,10119,,Trottinettes,13,,,2025-03-13 17:00:00+00:00,,,17,Thursday,2025-03-13,Scooters,,
10119_1 -> 2,10119,,2 roues motorisées,18,,,2025-03-13 18:00:00+00:00,,,18,Thursday,2025-03-13,Motorcycles,,
10119_1 -> 2,10119,,Trottinettes,5,,,2025-03-13 19:00:00+00:00,,,19,Thursday,2025-03-13,Scooters,,
10119_1 -> 1,10119,,"Véhicules lourds > 3,5t",6,,,2025-03-13 21:00:00+00:00,,,21,Thursday,2025-03-13,Heavy Vehicles,,
10119_1 -> 1,10119,,van,8,,,2025-03-13 21:00:00+00:00,,,21,Thursday,2025-03-13,van,,
10119_1 -> 1,10119,,Trottinettes + vélos,3,,,2025-03-13 22:00:00+00:00,,,22,Thursday,2025-03-13,Mixed,,
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,Autobus et autocars,2,NE-SO,Voie de circulation générale,2025-03-13 02:00:00+00:00,2.37816,48.83999,2,Thursday,2025-03-13,Buses,12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,Autobus et autocars,6,NE-SO,Voie de circulation générale,2025-03-13 03:00:00+00:00,2.37816,48.83999,3,Thursday,2025-03-13,Buses,12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,Trottinettes,4,NE-SO,Voie de circulation générale,2025-03-13 03:00:00+00:00,2.37816,48.83999,3,Thursday,2025-03-13,Scooters,12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,Trottinettes + vélos,2,NE-SO,Voie de circulation générale,2025-03-13 04:00:00+00:00,2.37816,48.83999,4,Thursday,2025-03-13,Mixed,12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,Autobus et autocars,7,NE-SO,Voie de circulation générale,2025-03-13 04:00:00+00:00,2.37816,48.83999,4,Thursday,2025-03-13,Buses,12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,van,10,NE-SO,Voie de circulation générale,2025-03-13 04:00:00+00:00,2.37816,48.83999,4,Thursday,2025-03-13,van,12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,"Véhicules légers < 3,5t",287,NE-SO,Voie de circulation générale,2025-03-13 05:00:00+00:00,2.37816,48.83999,5,Thursday,2025-03-13,"Véhicules légers < 3,5t",12,75012
10120_1 -> 2,10120,CF0664_5 boulevard de Bercy,"Véhicules légers < 3,5t",1,NE-SO,Piste cyclable,2025-03-13 05:00:00+00:00,2.37816,48.83999,5,Thursday,2025-03-13,"Véhicules légers < 3,5t",12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,"Véhicules légers < 3,5t",348,NE-SO,Voie de circulation générale,2025-03-13 06:00:00+00:00,2.37816,48.83999,6,Thursday,2025-03-13,"Véhicules légers < 3,5t",12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,van,42,NE-SO,Voie de circulation générale,2025-03-13 08:00:00+00:00,2.37816,48.83999,8,Thursday,2025-03-13,van,12,75012
10120_1 -> 1,10120,CF0664_5 boulevard de Bercy,Autobus et autocars,16,NE-SO,Voie de circulation générale,2025-03-13 09:00:00+00:00,2.37816,48.83999,9,Thursday,2025-03-13,Buses,12,75012
10140_1 -> 2,10140,,van,25,,,2025-03-13 09:00:00+00:00,,,9,Thursday,2025-03-13,van,,
10135_2 -> 1,10135,CF0245_310 rue de Vaugirard,Trottinettes + vélos,1,S-N,Voie Bus,2025-03-13 20:00:00+00:00,2.2966493,48.8377059,20,Thursday,2025-03-13,Mixed,15,75015
10135_2 -> 1,10135,CF0245_310 rue de Vaugirard,2 roues motorisées,9,S-N,Voie Bus,2025-03-13 21:00:00+00:00,2.2966493,48.8377059,21,Thursday,2025-03-13,Motorcycles,15,75015
10135_2 -> 2,10135,CF0245_310 rue de Vaugirard,2 roues motorisées,38,S-N,Voie de circulation générale,2025-03-13 21:00:00+00:00,2.2966493,48.8377059,21,Thursday,2025-03-13,Motorcycles,15,75015
10135_2 -> 1,10135,CF0245_310 rue de Vaugirard,"Véhicules lourds > 3,5t",2,S-N,Voie Bus,2025-03-13 22:00:00+00:00,2.2966493,48.8377059,22,Thursday,2025-03-13,Heavy Vehicles,15,75015
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,Autobus et autocars,14,S-N,Voie Bus,2025-03-13 01:00:00+00:00,2.34518,48.85431,1,Thursday,2025-03-13,Buses,4,75004
10136_5 -> 3,10136,CF0677_10 boulevard du Palais,Autobus et autocars,3,S-N,Voie de circulation générale,2025-03-13 02:00:00+00:00,2.34518,48.85431,2,Thursday,2025-03-13,Buses,4,75004
10136_3 -> 4,10136,CF0677_10 boulevard du Palais,Trottinettes + vélos,1,N-S,Voie Bus,2025-03-13 03:00:00+00:00,2.34518,48.85431,3,Thursday,2025-03-13,Mixed,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,2 roues motorisées,5,S-N,Voie Bus,2025-03-13 05:00:00+00:00,2.34518,48.85431,5,Thursday,2025-03-13,Motorcycles,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,2 roues motorisées,18,S-N,Voie Bus,2025-03-13 06:00:00+00:00,2.34518,48.85431,6,Thursday,2025-03-13,Motorcycles,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,Trottinettes + vélos,131,S-N,Voie Bus,2025-03-13 07:00:00+00:00,2.34518,48.85431,7,Thursday,2025-03-13,Mixed,4,75004
10136_5 -> 3,10136,CF0677_10 boulevard du Palais,Trottinettes + vélos,16,S-N,Voie de circulation générale,2025-03-13 07:00:00+00:00,2.34518,48.85431,7,Thursday,2025-03-13,Mixed,4,75004
10136_1 -> 2,10136,CF0677_10 boulevard du Palais,Trottinettes,37,S-N,Piste cyclable,2025-03-13 07:00:00+00:00,2.34518,48.85431,7,Thursday,2025-03-13,Scooters,4,75004
10136_2 -> 1,10136,CF0677_10 boulevard du Palais,Trottinettes,13,N-S,Piste cyclable,2025-03-13 07:00:00+00:00,2.34518,48.85431,7,Thursday,2025-03-13,Scooters,4,75004
10136_5 -> 3,10136,CF0677_10 boulevard du Palais,Trottinettes,1,S-N,Voie de circulation générale,2025-03-13 07:00:00+00:00,2.34518,48.85431,7,Thursday,2025-03-13,Scooters,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,van,24,S-N,Voie Bus,2025-03-13 08:00:00+00:00,2.34518,48.85431,8,Thursday,2025-03-13,van,4,75004
10136_3 -> 4,10136,CF0677_10 boulevard du Palais,van,2,N-S,Voie Bus,2025-03-13 09:00:00+00:00,2.34518,48.85431,9,Thursday,2025-03-13,van,4,75004
10136_5 -> 3,10136,CF0677_10 boulevard du Palais,Autobus et autocars,3,S-N,Voie de circulation générale,2025-03-13 10:00:00+00:00,2.34518,48.85431,10,Thursday,2025-03-13,Buses,4,75004
10136_5 -> 3,10136,CF0677_10 boulevard du Palais,2 roues motorisées,74,S-N,Voie de circulation générale,2025-03-13 10:00:00+00:00,2.34518,48.85431,10,Thursday,2025-03-13,Motorcycles,4,75004
10136_3 -> 4,10136,CF0677_10 boulevard du Palais,van,1,N-S,Voie Bus,2025-03-13 11:00:00+00:00,2.34518,48.85431,11,Thursday,2025-03-13,van,4,75004
10136_1 -> 2,10136,CF0677_10 boulevard du Palais,Trottinettes + vélos,298,S-N,Piste cyclable,2025-03-13 13:00:00+00:00,2.34518,48.85431,13,Thursday,2025-03-13,Mixed,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,"Véhicules lourds > 3,5t",1,S-N,Voie Bus,2025-03-13 13:00:00+00:00,2.34518,48.85431,13,Thursday,2025-03-13,Heavy Vehicles,4,75004
10136_3 -> 4,10136,CF0677_10 boulevard du Palais,Autobus et autocars,2,N-S,Voie Bus,2025-03-13 14:00:00+00:00,2.34518,48.85431,14,Thursday,2025-03-13,Buses,4,75004
10136_3 -> 4,10136,CF0677_10 boulevard du Palais,Trottinettes,1,N-S,Voie Bus,2025-03-13 14:00:00+00:00,2.34518,48.85431,14,Thursday,2025-03-13,Scooters,4,75004
10136_2 -> 1,10136,CF0677_10 boulevard du Palais,Trottinettes,14,N-S,Piste cyclable,2025-03-13 15:00:00+00:00,2.34518,48.85431,15,Thursday,2025-03-13,Scooters,4,75004
10136_5 -> 3,10136,CF0677_10 boulevard du Palais,"Véhicules lourds > 3,5t",3,S-N,Voie de circulation générale,2025-03-13 16:00:00+00:00,2.34518,48.85431,16,Thursday,2025-03-13,Heavy Vehicles,4,75004
10136_2 -> 1,10136,CF0677_10 boulevard du Palais,Trottinettes + vélos,619,N-S,Piste cyclable,2025-03-13 17:00:00+00:00,2.34518,48.85431,17,Thursday,2025-03-13,Mixed,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,2 roues motorisées,18,S-N,Voie Bus,2025-03-13 18:00:00+00:00,2.34518,48.85431,18,Thursday,2025-03-13,Motorcycles,4,75004
10136_1 -> 2,10136,CF0677_10 boulevard du Palais,Trottinettes,17,S-N,Piste cyclable,2025-03-13 18:00:00+00:00,2.34518,48.85431,18,Thursday,2025-03-13,Scooters,4,75004
10136_5 -> 3,10136,CF0677_10 boulevard du Palais,"Véhicules lourds > 3,5t",2,S-N,Voie de circulation générale,2025-03-13 18:00:00+00:00,2.34518,48.85431,18,Thursday,2025-03-13,Heavy Vehicles,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,2 roues motorisées,14,S-N,Voie Bus,2025-03-13 21:00:00+00:00,2.34518,48.85431,21,Thursday,2025-03-13,Motorcycles,4,75004
10136_4 -> 3,10136,CF0677_10 boulevard du Palais,Trottinettes + vélos,96,S-N,Voie Bus,2025-03-13 22:00:00+00:00,2.34518,48.85431,22,Thursday,2025-03-13,Mixed,4,75004
10137_1 -> 1,10137,,Trottinettes + vélos,3,,,2025-03-13 00:00:00+00:00,,,0,Thursday,2025-03-13,Mixed,,
10137_1 -> 1,10137,,"Véhicules légers < 3,5t",64,,,2025-03-13 05:00:00+00:00,,,5,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10137_1 -> 1,10137,,van,34,,,2025-03-13 05:00:00+00:00,,,5,Thursday,2025-03-13,van,,
10137_1 -> 1,10137,,Autobus et autocars,10,,,2025-03-13 06:00:00+00:00,,,6,Thursday,2025-03-13,Buses,,
10137_1 -> 1,10137,,Trottinettes,1,,,2025-03-13 06:00:00+00:00,,,6,Thursday,2025-03-13,Scooters,,
10137_1 -> 2,10137,,"Véhicules légers < 3,5t",22,,,2025-03-13 07:00:00+00:00,,,7,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10137_1 -> 1,10137,,Trottinettes,1,,,2025-03-13 07:00:00+00:00,,,7,Thursday,2025-03-13,Scooters,,
10137_1 -> 1,10137,,"Véhicules légers < 3,5t",209,,,2025-03-13 08:00:00+00:00,,,8,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10137_1 -> 1,10137,,"Véhicules légers < 3,5t",275,,,2025-03-13 09:00:00+00:00,,,9,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
10137_1 -> 1,10137,,"Véhicules légers < 3,5t",261,,,2025-03-13 11:00:00+00:00,,,11,Thursday,2025-03-13,"Véhicules légers < 3,5t",,
