latitude,longitude,location_type,arrondissement,commercial_score,format_1m2,format_2m2,traffic_count,zone_name,data_source
48.85277562992125,2.3531799690685524,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.86140228087253,2.324498012987219,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.82560903877968,2.348289430538673,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,,pedestrian_zones
48.88777616492016,2.381130489367255,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.858453077818055,2.3500601934518204,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Beaubourg,pedestrian_zones
48.86773990083439,2.404061616395701,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.864758767031006,2.281510967727568,Pedestrian Zone,16,9.45,0.0,0.0,0,,pedestrian_zones
48.880877079386906,2.333365194006904,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue Chaptal,pedestrian_zones
48.847567921832,2.408028884056786,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.87380400441048,2.372664489936628,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,,pedestrian_zones
48.86503202270615,2.3910816231105017,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.88893094086652,2.308002006271189,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.8890425258226,2.355158412359533,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.85810829743073,2.3693217614887327,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.88242132858708,2.38195889550375,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.895750811104136,2.344446779523651,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Championnet,pedestrian_zones
48.87564624722828,2.3434157615513924,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,0,pedestrian_zones
48.89588002053309,2.3656097781850125,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.86742777678493,2.377545092729709,Pedestrian Zone,11,10.85,0.0,0.0,0,Impasse de la Baleine,pedestrian_zones
48.83015018727048,2.354230963155741,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.8642780511315,2.371262640498405,Pedestrian Zone,11,10.85,0.0,0.0,0,Rue Oberkampf,pedestrian_zones
48.868015363305055,2.347665643930989,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,0,pedestrian_zones
48.868006887249805,2.279162541318166,Pedestrian Zone,16,9.45,0.0,0.0,0,Villa Victor Hugo,pedestrian_zones
48.884119008261735,2.3865525142884967,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Place Francis Poulenc,pedestrian_zones
48.85487075488729,2.3618529084573683,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.84030023403627,2.2875268689494965,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,,pedestrian_zones
48.84274304110485,2.284001277982828,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.89087109306498,2.345599552327792,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Ferdinand Flocon,pedestrian_zones
48.85151118472906,2.3575574756402493,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue Saint-Louis en l'Ile,pedestrian_zones
48.883902051187725,2.3330479501556725,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Pujet,pedestrian_zones
48.895917299247245,2.374144250209799,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.85018881970641,2.382819218448234,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.86756213350531,2.331568860575142,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.84206823586082,2.2849470027379644,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.86890741233186,2.396560256416056,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.84474323380015,2.386813449168109,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.87898823193329,2.3229757287313806,Pedestrian Zone,8,2.8,0.0,0.0,0,Rue de Madrid,pedestrian_zones
48.88379888479174,2.3435838086259464,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.85643808166251,2.4021584614446616,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.85808864858323,2.359142466128598,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.834470351851394,2.386839801124097,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Zac Bercy,pedestrian_zones
48.83149062798242,2.3712885260248595,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,,pedestrian_zones
48.8703216928694,2.3411457324906007,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,0,pedestrian_zones
48.83826476814087,2.2785488681107604,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.84493061551826,2.2871844567937134,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.85617915786256,2.3882215063230574,Pedestrian Zone,11,10.85,0.0,0.0,0,Passage Alexandrine,pedestrian_zones
48.85041286466559,2.381930989630942,Pedestrian Zone,11,10.85,0.0,0.0,0,Rue du Faubourg Saint-Antoine,pedestrian_zones
48.84939545297671,2.3517229135035014,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue de Pontoise,pedestrian_zones
48.84148732957899,2.3495808880598554,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue Jean Calvin,pedestrian_zones
48.86508663571707,2.365288445687805,Pedestrian Zone,3,4.55,0.0,0.0,0,Rue Charlot,pedestrian_zones
48.84055360658062,2.350527272424225,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue de l'Arbalète,pedestrian_zones
48.85580561225616,2.3817001337693,Pedestrian Zone,11,10.85,0.0,0.0,0,Rue François de Neuchâteau,pedestrian_zones
48.8598740863111,2.264351713253218,Pedestrian Zone,16,9.45,0.0,0.0,0,0,pedestrian_zones
48.8820115825337,2.3108893093308405,Pedestrian Zone,17,9.1,0.0,0.0,0,Général Catroux,pedestrian_zones
48.83938698796511,2.3498540260414043,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue Edouard Quénu,pedestrian_zones
48.84017939275569,2.406612999725216,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,"Rue Marie Laurencin, rue André Derain",pedestrian_zones
48.85323672492622,2.260790008384957,Pedestrian Zone,16,9.45,0.0,0.0,0,Avenue du Maréchal Lyautey,pedestrian_zones
48.86648151666581,2.3314955489718687,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.8629124950434,2.3732392262667488,Pedestrian Zone,11,10.85,0.0,0.0,0,Passage Beslay,pedestrian_zones
48.88629529074571,2.340452917190892,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.82583395393423,2.3085276796513883,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.84173701654294,2.302818592203673,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,Place du Général Beuret,pedestrian_zones
48.87112658862849,2.383112156328062,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.86511757779153,2.395233828338291,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Place Martin Nadaud,pedestrian_zones
48.83170006111159,2.363329575318708,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Yéo Thomas,pedestrian_zones
48.85603218429082,2.357137810209917,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.858468324297306,2.405249714315973,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.8491866651375,2.293568777386684,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.849370233538096,2.3951499903875626,Pedestrian Zone,11,10.85,0.0,0.0,0,Place de la Nation,pedestrian_zones
48.85239806377087,2.343336724988464,Pedestrian Zone,6,3.15,0.0,0.0,0,0,pedestrian_zones
48.87201990978752,2.362564704339646,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.85277760560211,2.3435836434951764,Pedestrian Zone,6,3.15,0.0,0.0,0,0,pedestrian_zones
48.857284965285416,2.3574742021832624,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.88522757894175,2.3774496819468576,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.88682981190105,2.355440963639303,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Cavé,pedestrian_zones
48.87840456347424,2.3063020150674327,Pedestrian Zone,8,2.8,0.0,0.0,0,Avenue Van Dyck,pedestrian_zones
48.8490558915632,2.3763991955253747,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,,pedestrian_zones
48.86772258813567,2.40352224569257,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Bretonneau,pedestrian_zones
48.84371777498219,2.349472671298576,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue Saint-Médard,pedestrian_zones
48.896477060610245,2.327233339258497,Pedestrian Zone,17,9.1,0.0,0.0,0,Passage Saint-Ange,pedestrian_zones
48.83021438548959,2.316589619215006,Pedestrian Zone,14,8.75,0.0,0.0,0,Rue Jacquier,pedestrian_zones
48.86856531455904,2.399195225193547,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Hélène Jakubowicz,pedestrian_zones
48.82764434791618,2.3532446818567068,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.8578066693781,2.3468956804284,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Place du Châtelet,pedestrian_zones
48.87664281234861,2.3387817869843297,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue Bourdaloue,pedestrian_zones
48.85522138694284,2.409630003642794,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue des Réglises,pedestrian_zones
48.869439619628416,2.363148234779761,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.85219944937635,2.33695105465571,Pedestrian Zone,6,3.15,0.0,0.0,0,0,pedestrian_zones
48.8906377511556,2.362662329977969,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue de la Guadeloupe,pedestrian_zones
48.86708096250506,2.4052531332666,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue du Capitaine Marchal,pedestrian_zones
48.84273925055481,2.280020150121519,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,,pedestrian_zones
48.85226278188157,2.381582172290116,Pedestrian Zone,11,10.85,0.0,0.0,0,Esplanade Renée Lebas,pedestrian_zones
48.87226477521988,2.361842997278013,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.84163177921969,2.29865004901008,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.86151227603269,2.3534170717695595,Pedestrian Zone,3,4.55,0.0,0.0,0,Quartier de l'Horloge,pedestrian_zones
48.87896306981138,2.385117357439932,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.871408410580734,2.3536485551495985,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.82997237215376,2.3230301731009955,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.86325396783188,2.31735022632558,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.84858581736346,2.34675787122746,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.88797989193691,2.32262308538838,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.85853861013142,2.349424748178036,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Beaubourg,pedestrian_zones
48.86346040015585,2.3357577418482056,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.83614491140499,2.3465489539453364,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Saint-Hippolyte,pedestrian_zones
48.87136066855542,2.409508782214771,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Pierre Foncin,pedestrian_zones
48.84466321509799,2.277910150070873,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.8420279787461,2.2640321123401703,Pedestrian Zone,16,9.45,0.0,0.0,0,,pedestrian_zones
48.88986110498475,2.363299300459365,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.85821502905702,2.380285981566314,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.852970336947465,2.345612626900196,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.85186468125633,2.358633846155284,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue Poulletier,pedestrian_zones
48.82977408894952,2.369206308210308,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,,pedestrian_zones
48.88856496386826,2.339923278863338,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.83701174333961,2.393463370677294,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Rue de la Brèche aux loups,pedestrian_zones
48.867415331073104,2.4027746789693896,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Bretonneau,pedestrian_zones
48.86975790394338,2.402533364918157,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Henri Poincaré,pedestrian_zones
48.83607591312773,2.374248675366803,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,"Place Jean Vilar, rue Fernand Braudel, Abel Gance, Jean Giono, Valéry Larbaud",pedestrian_zones
48.84109709104427,2.349716852077572,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Passage des Patriarches,pedestrian_zones
48.87126440063105,2.334889111812996,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,Rue du Helder,pedestrian_zones
48.832268680731936,2.3472738159969952,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Corvisart,pedestrian_zones
48.83213190596954,2.326856976384326,Pedestrian Zone,14,8.75,0.0,0.0,0,Allée Françoise d'Eaubonne,pedestrian_zones
48.89430719496711,2.32457029716115,Pedestrian Zone,17,9.1,0.0,0.0,0,Villa Sainte-Croix,pedestrian_zones
48.83961639312016,2.2980774621537123,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,,pedestrian_zones
48.840811739112894,2.389707537057847,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,,pedestrian_zones
48.86089813248383,2.342404494345008,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.898712914165706,2.381617847420708,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.874551362613566,2.403271918082664,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue des Tourelles,pedestrian_zones
48.87724983271464,2.395023890688749,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Place des Fêtes,pedestrian_zones
48.89569178286456,2.365210511937213,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.85786067347269,2.35788338563324,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.89002800969303,2.340303731419439,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.88263259970302,2.3169798680962645,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.85849893881948,2.3428444513585345,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Rue du Pont Neuf,pedestrian_zones
48.84296567505498,2.3884562964604745,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,,pedestrian_zones
48.84383314888588,2.3835498667727237,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.87802069702426,2.3694563579633434,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.85207874165898,2.3467324769274875,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.848929667400846,2.3765478410301952,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,0,pedestrian_zones
48.85879648193188,2.3454429336099603,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.834283567082856,2.314801128108225,Pedestrian Zone,14,8.75,0.0,0.0,0,0,pedestrian_zones
48.82590566181143,2.3553213049378634,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Damesme,pedestrian_zones
48.87094955070581,2.355387822570625,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.88756274637676,2.35018636691247,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.86692044876864,2.353133312999513,Pedestrian Zone,3,4.55,0.0,0.0,0,0,pedestrian_zones
48.858185241719305,2.400288215997965,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.858684513242096,2.369054220865307,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.8700731067478,2.3523823153041383,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.87191656677446,2.380653637730296,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,"Rue de Tourtille, rue Lesage",pedestrian_zones
48.88569407006494,2.378482659162995,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,,pedestrian_zones
48.871460497714274,2.357947828213484,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,,pedestrian_zones
48.84903544895299,2.3136849292861386,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,Rue Eblé,pedestrian_zones
48.88553770269932,2.3539477689899826,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Saint-Luc,pedestrian_zones
48.86907590325348,2.402253122872569,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue du Docteur Paquelin,pedestrian_zones
48.88406819664977,2.3874765216479656,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.84246765304718,2.2777552322832317,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.88114123429592,2.378661918062333,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Rue Edouard Pailleron,pedestrian_zones
48.88783080644718,2.3981849634826315,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Rue des Cheminets,pedestrian_zones
48.8626508654223,2.3754729598341044,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.88826032129053,2.3420084917095565,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue du Mont Cenis,pedestrian_zones
48.87568262385315,2.328410576532949,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,0,pedestrian_zones
48.86127130431253,2.363085935780408,Pedestrian Zone,3,4.55,0.0,0.0,0,0,pedestrian_zones
48.87176346576985,2.3982948792032848,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Rue Taclet,pedestrian_zones
48.832425214594885,2.3588985566182257,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,,pedestrian_zones
48.85904110375876,2.3688904950780483,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.83815067127636,2.312976091221897,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.84495274533822,2.378408104419929,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Zac Chalon,pedestrian_zones
48.88897548218203,2.3250924609875865,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.84899070081673,2.376947263888045,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Rue Emilio Castelar,pedestrian_zones
48.82171431021495,2.350515117866102,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,"Rue Madeleine Brès, rue Augustin Mouchot",pedestrian_zones
48.84188649559584,2.2830575712914243,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,Allée Irène Némirovsky,pedestrian_zones
48.86280254457829,2.3015190911171115,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,0,pedestrian_zones
48.85760355468923,2.3797286305434437,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.8997404784765,2.376460664213587,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,Rue Emile Bollaert,pedestrian_zones
48.84930867741923,2.361691439215679,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Berges de Seine Rive droite (circulation des véhicules terrestres interdite),pedestrian_zones
48.88055271717461,2.371359396269913,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,,pedestrian_zones
48.85108843213936,2.348104203246584,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.85089665479236,2.287708792159625,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,Rue Schutzenberger,pedestrian_zones
48.88599959735906,2.379560278310457,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,,pedestrian_zones
48.880659480820725,2.373022692859496,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,,pedestrian_zones
48.85472929250603,2.355072235714847,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Mairie du 4ème,pedestrian_zones
48.83223329019997,2.378800872903276,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Rue Choderlos de Laclos,pedestrian_zones
48.89181690277736,2.334933239632319,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Vauvenargues,pedestrian_zones
48.86570939513598,2.369536582183643,Pedestrian Zone,11,10.85,0.0,0.0,0,Rue Jean-Pierre Timbaud,pedestrian_zones
48.83720898627327,2.3189865622284827,Pedestrian Zone,14,8.75,0.0,0.0,0,Place de Catalogne et rue du Château,pedestrian_zones
48.8566649819494,2.307062223204741,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,Rue du Champ de Mars,pedestrian_zones
48.89119052698877,2.3613279109125638,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.87372595588306,2.328467627190494,Pedestrian Zone,9,26.321794611334404,0.0,0.0,0,0,pedestrian_zones
48.88610175305276,2.3891826340193765,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.897132301483886,2.32717447759491,Pedestrian Zone,17,9.1,0.0,0.0,0,0,pedestrian_zones
48.86761625638258,2.377376244665147,Pedestrian Zone,11,10.85,0.0,0.0,0,0,pedestrian_zones
48.89699203411456,2.3356505561786545,Pedestrian Zone,18,17.5,0.0,0.0,0,Rue Paul Abadie,pedestrian_zones
48.86998655192762,2.334909403565717,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,Rue de la Michodière,pedestrian_zones
48.84239429514388,2.3851292021851087,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,Rue Louise Hervieu,pedestrian_zones
48.85946104690711,2.369889411674136,Pedestrian Zone,11,10.85,0.0,0.0,0,Rue Nicolas Appert,pedestrian_zones
48.879602072292165,2.395572980964201,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.86424188947779,2.361856089997284,Pedestrian Zone,3,4.55,0.0,0.0,0,Rue Eugène Spuller,pedestrian_zones
48.84528509759512,2.309688571290242,Pedestrian Zone,15,12.168683158822544,0.0,0.0,0,0,pedestrian_zones
48.87959711677978,2.3951356148795098,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.84142364019418,2.3497082582560083,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue de l'Epée de Bois,pedestrian_zones
48.85290343690131,2.268553803710974,Pedestrian Zone,16,9.45,0.0,0.0,0,0,pedestrian_zones
48.84881503769841,2.342331207046053,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,0,pedestrian_zones
48.88436892139978,2.390473369936024,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.839366946933445,2.346384101842109,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,,pedestrian_zones
48.84948293989626,2.395606186459874,Pedestrian Zone,11,10.85,0.0,0.0,0,Place de la Nation,pedestrian_zones
48.86557331171191,2.336749047638119,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,0,pedestrian_zones
48.88978904406084,2.380078257436105,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.86337184409576,2.346463117324216,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Les Halles,pedestrian_zones
48.84781314975151,2.4066397153865124,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,0,pedestrian_zones
48.859388916711744,2.3529583778824685,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,Rue Saint-Merri,pedestrian_zones
48.8823313929036,2.3631084473728188,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,Rue Louis Blanc et Philippe de Girard,pedestrian_zones
48.8414258663984,2.324916150047095,Pedestrian Zone,14,8.75,0.0,0.0,0,Rue du Montparnasse (selon horaires),pedestrian_zones
48.83982772929301,2.4320630953453537,Pedestrian Zone,12,19.29633220790896,0.0,0.0,0,avenue du Polygone,pedestrian_zones
48.835179795385166,2.3694275657718085,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,Halle Freyssinet,pedestrian_zones
48.84141983541181,2.349915505003933,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue du Père Teilhard de Chardin,pedestrian_zones
48.84060278562944,2.352613006273289,Pedestrian Zone,5,17.629673951356285,0.0,0.0,0,Rue de Mirbel,pedestrian_zones
48.8838792999576,2.386385395744637,Pedestrian Zone,19,21.119978525920875,0.0,0.0,0,0,pedestrian_zones
48.82409018942926,2.3636259128878985,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.87335798931498,2.3584457346092544,Pedestrian Zone,10,26.80534865500053,0.0,0.0,0,0,pedestrian_zones
48.85395858814269,2.362036438080305,Pedestrian Zone,4,46.63299906119314,0.0,0.0,0,0,pedestrian_zones
48.854560913738354,2.403130148083696,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Passage de la Providence,pedestrian_zones
48.835763453014856,2.379118722277841,Pedestrian Zone,13,21.238392337992952,0.0,0.0,0,0,pedestrian_zones
48.85164490506992,2.2775175146944115,Pedestrian Zone,16,9.45,0.0,0.0,0,0,pedestrian_zones
48.87327119252447,2.40133105357164,Pedestrian Zone,20,23.099999999999998,0.0,0.0,0,Passage Gambetta,pedestrian_zones
48.8897660040194,2.353294374835575,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.8531795546076,2.3370646542910354,Pedestrian Zone,6,3.15,0.0,0.0,0,Rue de Seine,pedestrian_zones
48.86030155983295,2.3247664027733577,Pedestrian Zone,7,8.683479206840584,0.0,0.0,0,Rue de la Légion d'Honneur,pedestrian_zones
48.88814964959524,2.2898068048230558,Pedestrian Zone,17,9.1,0.0,0.0,0,Rue Louis Vierne,pedestrian_zones
48.85135385443044,2.340218048962769,Pedestrian Zone,6,3.15,0.0,0.0,0,0,pedestrian_zones
48.87066122012215,2.337899579135461,Pedestrian Zone,2,42.31767764298094,0.0,0.0,0,0,pedestrian_zones
48.89466692069624,2.353036983740296,Pedestrian Zone,18,17.5,0.0,0.0,0,0,pedestrian_zones
48.86044960353091,2.3454343240409607,Pedestrian Zone,1,35.37696083724355,0.0,0.0,0,Impasse des Bourdonnais,pedestrian_zones
