latitude,longitude,count,arrondissement,mode,heat_intensity
48.877338,2.365016,5,10.0,"Véhicules légers < 3,5t",0.004432624113475178
48.877338,2.365016,2,10.0,"Véhicules légers < 3,5t",0.0017730496453900709
48.877338,2.365016,13,10.0,2 roues motorisées,0.01152482269503546
48.877338,2.365016,117,10.0,Trottinettes + vélos,0.10372340425531915
48.877338,2.365016,7,10.0,"Véhicules légers < 3,5t",0.0062056737588652485
48.875967,2.364635,17,10.0,2 roues motorisées,0.015070921985815602
48.875967,2.364635,6,10.0,"Véhicules lourds > 3,5t",0.005319148936170213
48.875967,2.364635,6,10.0,"Véhicules lourds > 3,5t",0.005319148936170213
48.875967,2.364635,425,10.0,Trottinettes + vélos,0.37677304964539005
48.875967,2.364635,160,10.0,"Véhicules légers < 3,5t",0.14184397163120568
48.875967,2.364635,9,10.0,"Véhicules légers < 3,5t",0.007978723404255319
48.859617,2.344817,1,1.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.859617,2.344817,1,1.0,Trottinettes + vélos,0.0008865248226950354
48.859617,2.344817,205,1.0,Trottinettes + vélos,0.18173758865248227
48.859617,2.344817,255,1.0,"Véhicules légers < 3,5t",0.22606382978723405
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.859617,2.344817,140,1.0,Trottinettes + vélos,0.12411347517730496
48.859617,2.344817,19,1.0,Trottinettes + vélos,0.016843971631205674
48.859617,2.344817,95,1.0,"Véhicules légers < 3,5t",0.08421985815602837
48.859617,2.344817,5,1.0,2 roues motorisées,0.004432624113475178
48.859617,2.344817,170,1.0,"Véhicules légers < 3,5t",0.15070921985815602
48.859617,2.344817,82,1.0,Trottinettes + vélos,0.0726950354609929
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.856949,2.353837,2,75004.0,Trottinettes + vélos,0.0017730496453900709
48.856949,2.353837,3,75004.0,Autobus et autocars,0.0026595744680851063
48.856949,2.353837,2,75004.0,2 roues motorisées,0.0017730496453900709
48.856949,2.353837,13,75004.0,Trottinettes + vélos,0.01152482269503546
48.856949,2.353837,6,75004.0,"Véhicules lourds > 3,5t",0.005319148936170213
48.856949,2.353837,1,75004.0,Autobus et autocars,0.0008865248226950354
48.856949,2.353837,1,75004.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.856949,2.353837,17,75004.0,Trottinettes + vélos,0.015070921985815602
48.856949,2.353837,4,75004.0,Autobus et autocars,0.0035460992907801418
48.856949,2.353837,11,75004.0,2 roues motorisées,0.00975177304964539
48.856949,2.353837,104,75004.0,Trottinettes + vélos,0.09219858156028368
48.856949,2.353837,1,75004.0,Trottinettes + vélos,0.0008865248226950354
48.856949,2.353837,82,75004.0,"Véhicules légers < 3,5t",0.0726950354609929
48.8714843,2.3418311,1,2.0,2 roues motorisées,0.0008865248226950354
48.8714843,2.3418311,7,2.0,"Véhicules légers < 3,5t",0.0062056737588652485
48.8714843,2.3418311,19,2.0,"Véhicules légers < 3,5t",0.016843971631205674
48.8714843,2.3418311,29,2.0,Autobus et autocars,0.025709219858156027
48.8714843,2.3418311,1,2.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.8714843,2.3418311,6,2.0,Trottinettes + vélos,0.005319148936170213
48.8714843,2.3418311,1,2.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.8714843,2.3418311,14,2.0,Autobus et autocars,0.012411347517730497
48.8714843,2.3418311,106,2.0,Trottinettes + vélos,0.09397163120567376
48.8714843,2.341831,2,2.0,2 roues motorisées,0.0017730496453900709
48.8714843,2.341831,6,2.0,"Véhicules légers < 3,5t",0.005319148936170213
48.8714843,2.341831,5,2.0,Trottinettes + vélos,0.004432624113475178
48.8714843,2.341831,13,2.0,"Véhicules légers < 3,5t",0.01152482269503546
48.8714843,2.341831,14,2.0,Autobus et autocars,0.012411347517730497
48.8714843,2.341831,81,2.0,2 roues motorisées,0.07180851063829788
48.8714843,2.341831,4,2.0,"Véhicules lourds > 3,5t",0.0035460992907801418
48.8714843,2.341831,4,2.0,Autobus et autocars,0.0035460992907801418
48.8714843,2.341831,134,2.0,Trottinettes + vélos,0.11879432624113476
48.8714843,2.341831,615,2.0,"Véhicules légers < 3,5t",0.5452127659574468
48.8714843,2.341831,12,2.0,Trottinettes + vélos,0.010638297872340425
48.858273,2.349109,3,4.0,"Véhicules lourds > 3,5t",0.0026595744680851063
48.858273,2.349109,4,4.0,2 roues motorisées,0.0035460992907801418
48.858273,2.349109,1,4.0,Trottinettes,0.0008865248226950354
48.858273,2.349109,369,4.0,Vélos,0.3271276595744681
48.858273,2.349109,23,4.0,Autobus et autocars,0.020390070921985817
48.858273,2.349109,5,4.0,2 roues motorisées,0.004432624113475178
48.858273,2.349109,104,4.0,Vélos,0.09219858156028368
48.858273,2.349109,2,4.0,"Véhicules légers < 3,5t",0.0017730496453900709
48.858273,2.349109,3,4.0,2 roues motorisées,0.0026595744680851063
48.858273,2.349109,1,4.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.858273,2.349109,5,4.0,"Véhicules lourds > 3,5t",0.004432624113475178
48.858273,2.349109,1,4.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.858273,2.349109,122,4.0,Vélos,0.10815602836879433
48.858273,2.349109,76,4.0,Vélos,0.0673758865248227
48.858273,2.349109,4,4.0,2 roues motorisées,0.0035460992907801418
48.858273,2.349109,2,4.0,2 roues motorisées,0.0017730496453900709
48.883513,2.327263,4,9.0,2 roues motorisées,0.0035460992907801418
48.883513,2.327263,52,9.0,Trottinettes + vélos,0.04609929078014184
48.883513,2.327263,132,9.0,Trottinettes + vélos,0.11702127659574468
48.883513,2.327263,66,9.0,"Véhicules légers < 3,5t",0.05851063829787234
48.877338,2.365016,42,10.0,Trottinettes + vélos,0.03723404255319149
48.877338,2.365016,1,10.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.877338,2.365016,1,10.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.877338,2.365016,2,10.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.877338,2.365016,10,10.0,Trottinettes + vélos,0.008865248226950355
48.875967,2.364635,178,10.0,Trottinettes + vélos,0.15780141843971632
48.875967,2.364635,144,10.0,"Véhicules légers < 3,5t",0.1276595744680851
48.875967,2.364635,35,10.0,2 roues motorisées,0.03102836879432624
48.875967,2.364635,9,10.0,2 roues motorisées,0.007978723404255319
48.875967,2.364635,24,10.0,Trottinettes + vélos,0.02127659574468085
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.859617,2.344817,27,1.0,"Véhicules légers < 3,5t",0.023936170212765957
48.859617,2.344817,3,1.0,Trottinettes + vélos,0.0026595744680851063
48.859617,2.344817,28,1.0,Trottinettes + vélos,0.024822695035460994
48.859617,2.344817,27,1.0,Autobus et autocars,0.023936170212765957
48.859617,2.344817,3,1.0,"Véhicules légers < 3,5t",0.0026595744680851063
48.859617,2.344817,18,1.0,2 roues motorisées,0.015957446808510637
48.859617,2.344817,633,1.0,Trottinettes + vélos,0.5611702127659575
48.859617,2.344817,176,1.0,Trottinettes + vélos,0.15602836879432624
48.859617,2.344817,12,1.0,"Véhicules lourds > 3,5t",0.010638297872340425
48.859617,2.344817,3,1.0,Trottinettes + vélos,0.0026595744680851063
48.859617,2.344817,90,1.0,Trottinettes + vélos,0.0797872340425532
48.859617,2.344817,1,1.0,2 roues motorisées,0.0008865248226950354
48.859617,2.344817,289,1.0,Trottinettes + vélos,0.25620567375886527
48.859617,2.344817,1,1.0,2 roues motorisées,0.0008865248226950354
48.859617,2.344817,541,1.0,Trottinettes + vélos,0.4796099290780142
48.859617,2.344817,54,1.0,Autobus et autocars,0.047872340425531915
48.859617,2.344817,87,1.0,Trottinettes + vélos,0.07712765957446809
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.859617,2.344817,1,1.0,2 roues motorisées,0.0008865248226950354
48.856949,2.353837,5,75004.0,"Véhicules légers < 3,5t",0.004432624113475178
48.856949,2.353837,1,75004.0,Trottinettes + vélos,0.0008865248226950354
48.856949,2.353837,2,75004.0,Trottinettes + vélos,0.0017730496453900709
48.856949,2.353837,2,75004.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.856949,2.353837,10,75004.0,"Véhicules lourds > 3,5t",0.008865248226950355
48.856949,2.353837,5,75004.0,"Véhicules lourds > 3,5t",0.004432624113475178
48.856949,2.353837,2,75004.0,Autobus et autocars,0.0017730496453900709
48.856949,2.353837,7,75004.0,2 roues motorisées,0.0062056737588652485
48.856949,2.353837,129,75004.0,Trottinettes + vélos,0.11436170212765957
48.856949,2.353837,18,75004.0,2 roues motorisées,0.015957446808510637
48.856949,2.353837,1,75004.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.856949,2.353837,8,75004.0,Trottinettes + vélos,0.0070921985815602835
48.856949,2.353837,65,75004.0,Trottinettes + vélos,0.057624113475177305
48.856949,2.353837,1,75004.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.8714843,2.3418311,1,2.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.8714843,2.3418311,5,2.0,Trottinettes + vélos,0.004432624113475178
48.8714843,2.3418311,14,2.0,Trottinettes + vélos,0.012411347517730497
48.8714843,2.3418311,1,2.0,2 roues motorisées,0.0008865248226950354
48.8714843,2.3418311,1,2.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.8714843,2.3418311,1,2.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.8714843,2.3418311,1,2.0,Autobus et autocars,0.0008865248226950354
48.8714843,2.3418311,12,2.0,Trottinettes + vélos,0.010638297872340425
48.8714843,2.3418311,4,2.0,Trottinettes + vélos,0.0035460992907801418
48.8714843,2.3418311,45,2.0,"Véhicules légers < 3,5t",0.0398936170212766
48.8714843,2.341831,41,2.0,"Véhicules lourds > 3,5t",0.03634751773049645
48.8714843,2.341831,96,2.0,2 roues motorisées,0.0851063829787234
48.8714843,2.341831,285,2.0,2 roues motorisées,0.2526595744680851
48.8714843,2.341831,20,2.0,Trottinettes + vélos,0.01773049645390071
48.8714843,2.341831,661,2.0,"Véhicules légers < 3,5t",0.5859929078014184
48.8714843,2.341831,150,2.0,"Véhicules légers < 3,5t",0.13297872340425532
48.8714843,2.341831,24,2.0,"Véhicules lourds > 3,5t",0.02127659574468085
48.8714843,2.341831,3,2.0,"Véhicules lourds > 3,5t",0.0026595744680851063
48.8714843,2.341831,182,2.0,2 roues motorisées,0.16134751773049646
48.8714843,2.341831,136,2.0,"Véhicules légers < 3,5t",0.12056737588652482
48.8714843,2.341831,1,2.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.8714843,2.341831,3,2.0,Autobus et autocars,0.0026595744680851063
48.8714843,2.341831,2,2.0,2 roues motorisées,0.0017730496453900709
48.858273,2.349109,2,4.0,Vélos,0.0017730496453900709
48.858273,2.349109,7,4.0,Vélos,0.0062056737588652485
48.858273,2.349109,2,4.0,Vélos,0.0017730496453900709
48.858273,2.349109,150,4.0,Vélos,0.13297872340425532
48.858273,2.349109,7,4.0,Vélos,0.0062056737588652485
48.858273,2.349109,19,4.0,2 roues motorisées,0.016843971631205674
48.858273,2.349109,17,4.0,Autobus et autocars,0.015070921985815602
48.858273,2.349109,5,4.0,2 roues motorisées,0.004432624113475178
48.858273,2.349109,18,4.0,Trottinettes,0.015957446808510637
48.858273,2.349109,268,4.0,Vélos,0.2375886524822695
48.858273,2.349109,279,4.0,"Véhicules légers < 3,5t",0.2473404255319149
48.858273,2.349109,1,4.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.858273,2.349109,12,4.0,2 roues motorisées,0.010638297872340425
48.858273,2.349109,1,4.0,2 roues motorisées,0.0008865248226950354
48.858273,2.349109,29,4.0,2 roues motorisées,0.025709219858156027
48.858273,2.349109,3,4.0,Trottinettes,0.0026595744680851063
48.858273,2.349109,1,4.0,Trottinettes,0.0008865248226950354
48.858273,2.349109,6,4.0,Vélos,0.005319148936170213
48.883513,2.327263,11,9.0,Trottinettes + vélos,0.00975177304964539
48.883513,2.327263,2,9.0,Trottinettes + vélos,0.0017730496453900709
48.883513,2.327263,152,9.0,Trottinettes + vélos,0.1347517730496454
48.883513,2.327263,63,9.0,Trottinettes + vélos,0.05585106382978723
48.883513,2.327263,75,9.0,2 roues motorisées,0.06648936170212766
48.883513,2.327263,89,9.0,"Véhicules légers < 3,5t",0.07890070921985816
48.883513,2.327263,9,9.0,2 roues motorisées,0.007978723404255319
48.877338,2.365016,4,10.0,Trottinettes + vélos,0.0035460992907801418
48.877338,2.365016,22,10.0,Trottinettes + vélos,0.01950354609929078
48.877338,2.365016,309,10.0,Trottinettes + vélos,0.27393617021276595
48.877338,2.365016,41,10.0,Trottinettes + vélos,0.03634751773049645
48.877338,2.365016,285,10.0,Trottinettes + vélos,0.2526595744680851
48.877338,2.365016,2,10.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.875967,2.364635,2,10.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.877338,2.365016,23,10.0,Trottinettes + vélos,0.020390070921985817
48.875967,2.364635,9,10.0,Trottinettes + vélos,0.007978723404255319
48.875967,2.364635,7,10.0,Trottinettes + vélos,0.0062056737588652485
48.875967,2.364635,17,10.0,Trottinettes + vélos,0.015070921985815602
48.859617,2.344817,2,1.0,Trottinettes + vélos,0.0017730496453900709
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.859617,2.344817,1,1.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.859617,2.344817,24,1.0,Trottinettes + vélos,0.02127659574468085
48.859617,2.344817,144,1.0,Trottinettes + vélos,0.1276595744680851
48.859617,2.344817,69,1.0,Autobus et autocars,0.061170212765957445
48.859617,2.344817,284,1.0,Trottinettes + vélos,0.25177304964539005
48.859617,2.344817,117,1.0,Trottinettes + vélos,0.10372340425531915
48.859617,2.344817,2,1.0,"Véhicules légers < 3,5t",0.0017730496453900709
48.859617,2.344817,6,1.0,Trottinettes + vélos,0.005319148936170213
48.859617,2.344817,540,1.0,Trottinettes + vélos,0.4787234042553192
48.859617,2.344817,1,1.0,2 roues motorisées,0.0008865248226950354
48.856949,2.353837,1,75004.0,2 roues motorisées,0.0008865248226950354
48.856949,2.353837,2,75004.0,"Véhicules légers < 3,5t",0.0017730496453900709
48.856949,2.353837,17,75004.0,"Véhicules légers < 3,5t",0.015070921985815602
48.856949,2.353837,9,75004.0,"Véhicules lourds > 3,5t",0.007978723404255319
48.856949,2.353837,1,75004.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.856949,2.353837,31,75004.0,Autobus et autocars,0.0274822695035461
48.856949,2.353837,97,75004.0,Trottinettes + vélos,0.08599290780141844
48.8714843,2.3418311,4,2.0,Trottinettes + vélos,0.0035460992907801418
48.8714843,2.3418311,4,2.0,Trottinettes + vélos,0.0035460992907801418
48.8714843,2.3418311,1,2.0,2 roues motorisées,0.0008865248226950354
48.8714843,2.3418311,4,2.0,Trottinettes + vélos,0.0035460992907801418
48.8714843,2.3418311,24,2.0,Autobus et autocars,0.02127659574468085
48.8714843,2.3418311,84,2.0,Trottinettes + vélos,0.07446808510638298
48.8714843,2.3418311,87,2.0,2 roues motorisées,0.07712765957446809
48.8714843,2.3418311,2,2.0,2 roues motorisées,0.0017730496453900709
48.8714843,2.3418311,10,2.0,Trottinettes + vélos,0.008865248226950355
48.8714843,2.341831,2,2.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.8714843,2.341831,5,2.0,Autobus et autocars,0.004432624113475178
48.8714843,2.341831,5,2.0,Autobus et autocars,0.004432624113475178
48.8714843,2.341831,635,2.0,"Véhicules légers < 3,5t",0.5629432624113475
48.8714843,2.341831,22,2.0,Trottinettes + vélos,0.01950354609929078
48.8714843,2.341831,209,2.0,2 roues motorisées,0.18528368794326242
48.8714843,2.341831,653,2.0,"Véhicules légers < 3,5t",0.5789007092198581
48.8714843,2.341831,5,2.0,2 roues motorisées,0.004432624113475178
48.8714843,2.341831,7,2.0,Autobus et autocars,0.0062056737588652485
48.8714843,2.341831,9,2.0,Trottinettes + vélos,0.007978723404255319
48.8714843,2.341831,130,2.0,Trottinettes + vélos,0.11524822695035461
48.8714843,2.341831,175,2.0,"Véhicules légers < 3,5t",0.1551418439716312
48.8714843,2.341831,4,2.0,2 roues motorisées,0.0035460992907801418
48.8714843,2.341831,5,2.0,Autobus et autocars,0.004432624113475178
48.8714843,2.341831,9,2.0,Autobus et autocars,0.007978723404255319
48.858273,2.349109,1,4.0,Vélos,0.0008865248226950354
48.858273,2.349109,2,4.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.858273,2.349109,77,4.0,Vélos,0.06826241134751773
48.858273,2.349109,27,4.0,"Véhicules lourds > 3,5t",0.023936170212765957
48.858273,2.349109,1,4.0,Vélos,0.0008865248226950354
48.858273,2.349109,1,4.0,2 roues motorisées,0.0008865248226950354
48.858273,2.349109,10,4.0,"Véhicules lourds > 3,5t",0.008865248226950355
48.858273,2.349109,6,4.0,2 roues motorisées,0.005319148936170213
48.858273,2.349109,52,4.0,Trottinettes,0.04609929078014184
48.858273,2.349109,6,4.0,Vélos,0.005319148936170213
48.883513,2.327263,20,9.0,"Véhicules légers < 3,5t",0.01773049645390071
48.883513,2.327263,2,9.0,2 roues motorisées,0.0017730496453900709
48.883513,2.327263,8,9.0,Trottinettes + vélos,0.0070921985815602835
48.883513,2.327263,60,9.0,2 roues motorisées,0.05319148936170213
48.883513,2.327263,5,9.0,"Véhicules lourds > 3,5t",0.004432624113475178
48.883513,2.327263,61,9.0,2 roues motorisées,0.054078014184397165
48.877338,2.365016,1,10.0,2 roues motorisées,0.0008865248226950354
48.877338,2.365016,7,10.0,2 roues motorisées,0.0062056737588652485
48.877338,2.365016,9,10.0,2 roues motorisées,0.007978723404255319
48.877338,2.365016,427,10.0,Trottinettes + vélos,0.37854609929078015
48.877338,2.365016,1,10.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.875967,2.364635,6,10.0,"Véhicules légers < 3,5t",0.005319148936170213
48.875967,2.364635,6,10.0,"Véhicules légers < 3,5t",0.005319148936170213
48.875967,2.364635,2,10.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.875967,2.364635,1,10.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.875967,2.364635,496,10.0,Trottinettes + vélos,0.4397163120567376
48.875967,2.364635,1,10.0,Trottinettes + vélos,0.0008865248226950354
48.875967,2.364635,80,10.0,Trottinettes + vélos,0.07092198581560284
48.859617,2.344817,1,1.0,Trottinettes + vélos,0.0008865248226950354
48.859617,2.344817,1,1.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.859617,2.344817,128,1.0,Trottinettes + vélos,0.11347517730496454
48.859617,2.344817,84,1.0,Trottinettes + vélos,0.07446808510638298
48.859617,2.344817,4,1.0,Trottinettes + vélos,0.0035460992907801418
48.859617,2.344817,300,1.0,Trottinettes + vélos,0.26595744680851063
48.859617,2.344817,27,1.0,2 roues motorisées,0.023936170212765957
48.859617,2.344817,6,1.0,"Véhicules lourds > 3,5t",0.005319148936170213
48.859617,2.344817,34,1.0,Trottinettes + vélos,0.030141843971631204
48.859617,2.344817,1,1.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.859617,2.344817,1,1.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.859617,2.344817,504,1.0,Trottinettes + vélos,0.44680851063829785
48.859617,2.344817,4,1.0,"Véhicules légers < 3,5t",0.0035460992907801418
48.859617,2.344817,680,1.0,Trottinettes + vélos,0.6028368794326241
48.859617,2.344817,3,1.0,"Véhicules lourds > 3,5t",0.0026595744680851063
48.856949,2.353837,1,75004.0,Trottinettes + vélos,0.0008865248226950354
48.856949,2.353837,5,75004.0,Autobus et autocars,0.004432624113475178
48.856949,2.353837,7,75004.0,"Véhicules légers < 3,5t",0.0062056737588652485
48.856949,2.353837,11,75004.0,Trottinettes + vélos,0.00975177304964539
48.856949,2.353837,43,75004.0,Trottinettes + vélos,0.038120567375886524
48.856949,2.353837,1,75004.0,2 roues motorisées,0.0008865248226950354
48.856949,2.353837,4,75004.0,Trottinettes + vélos,0.0035460992907801418
48.856949,2.353837,176,75004.0,"Véhicules légers < 3,5t",0.15602836879432624
48.856949,2.353837,1,75004.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.856949,2.353837,292,75004.0,Trottinettes + vélos,0.25886524822695034
48.856949,2.353837,5,75004.0,"Véhicules lourds > 3,5t",0.004432624113475178
48.856949,2.353837,8,75004.0,"Véhicules légers < 3,5t",0.0070921985815602835
48.856949,2.353837,11,75004.0,"Véhicules légers < 3,5t",0.00975177304964539
48.856949,2.353837,14,75004.0,Trottinettes + vélos,0.012411347517730497
48.8714843,2.3418311,4,2.0,Autobus et autocars,0.0035460992907801418
48.8714843,2.3418311,1,2.0,2 roues motorisées,0.0008865248226950354
48.8714843,2.3418311,2,2.0,Trottinettes + vélos,0.0017730496453900709
48.8714843,2.3418311,21,2.0,2 roues motorisées,0.018617021276595744
48.8714843,2.3418311,129,2.0,"Véhicules légers < 3,5t",0.11436170212765957
48.8714843,2.3418311,101,2.0,Trottinettes + vélos,0.08953900709219859
48.8714843,2.3418311,103,2.0,"Véhicules légers < 3,5t",0.09131205673758866
48.8714843,2.3418311,4,2.0,Autobus et autocars,0.0035460992907801418
48.8714843,2.341831,3,2.0,Trottinettes + vélos,0.0026595744680851063
48.8714843,2.341831,26,2.0,2 roues motorisées,0.02304964539007092
48.8714843,2.341831,2,2.0,Trottinettes + vélos,0.0017730496453900709
48.8714843,2.341831,10,2.0,Trottinettes + vélos,0.008865248226950355
48.8714843,2.341831,218,2.0,2 roues motorisées,0.19326241134751773
48.8714843,2.341831,6,2.0,"Véhicules lourds > 3,5t",0.005319148936170213
48.8714843,2.341831,6,2.0,Trottinettes + vélos,0.005319148936170213
48.8714843,2.341831,194,2.0,"Véhicules légers < 3,5t",0.17198581560283688
48.8714843,2.341831,24,2.0,Trottinettes + vélos,0.02127659574468085
48.8714843,2.341831,2,2.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.8714843,2.341831,12,2.0,"Véhicules lourds > 3,5t",0.010638297872340425
48.8714843,2.341831,1,2.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.8714843,2.341831,3,2.0,"Véhicules lourds > 3,5t",0.0026595744680851063
48.8714843,2.341831,45,2.0,Trottinettes + vélos,0.0398936170212766
48.8714843,2.341831,8,2.0,Autobus et autocars,0.0070921985815602835
48.858273,2.349109,1,4.0,"Véhicules lourds > 3,5t",0.0008865248226950354
48.858273,2.349109,1,4.0,2 roues motorisées,0.0008865248226950354
48.858273,2.349109,5,4.0,"Véhicules lourds > 3,5t",0.004432624113475178
48.858273,2.349109,16,4.0,Vélos,0.014184397163120567
48.858273,2.349109,15,4.0,Vélos,0.013297872340425532
48.858273,2.349109,249,4.0,"Véhicules légers < 3,5t",0.22074468085106383
48.858273,2.349109,1,4.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.858273,2.349109,13,4.0,2 roues motorisées,0.01152482269503546
48.858273,2.349109,45,4.0,Trottinettes,0.0398936170212766
48.858273,2.349109,1,4.0,Autobus et autocars,0.0008865248226950354
48.858273,2.349109,99,4.0,Vélos,0.08776595744680851
48.858273,2.349109,1,4.0,Vélos,0.0008865248226950354
48.858273,2.349109,150,4.0,Vélos,0.13297872340425532
48.858273,2.349109,44,4.0,Vélos,0.03900709219858156
48.883513,2.327263,17,9.0,2 roues motorisées,0.015070921985815602
48.883513,2.327263,5,9.0,"Véhicules lourds > 3,5t",0.004432624113475178
48.883513,2.327263,173,9.0,"Véhicules légers < 3,5t",0.15336879432624115
48.883513,2.327263,75,9.0,2 roues motorisées,0.06648936170212766
48.877338,2.365016,1,10.0,Trottinettes + vélos,0.0008865248226950354
48.877338,2.365016,3,10.0,2 roues motorisées,0.0026595744680851063
48.877338,2.365016,10,10.0,"Véhicules légers < 3,5t",0.008865248226950355
48.877338,2.365016,1,10.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.877338,2.365016,2,10.0,2 roues motorisées,0.0017730496453900709
48.877338,2.365016,5,10.0,"Véhicules légers < 3,5t",0.004432624113475178
48.877338,2.365016,6,10.0,"Véhicules légers < 3,5t",0.005319148936170213
48.877338,2.365016,10,10.0,2 roues motorisées,0.008865248226950355
48.877338,2.365016,6,10.0,"Véhicules légers < 3,5t",0.005319148936170213
48.877338,2.365016,8,10.0,2 roues motorisées,0.0070921985815602835
48.877338,2.365016,54,10.0,Trottinettes + vélos,0.047872340425531915
48.877338,2.365016,1,10.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.877338,2.365016,4,10.0,2 roues motorisées,0.0035460992907801418
48.875967,2.364635,9,10.0,"Véhicules légers < 3,5t",0.007978723404255319
48.875967,2.364635,2,10.0,Trottinettes + vélos,0.0017730496453900709
48.875967,2.364635,1,10.0,2 roues motorisées,0.0008865248226950354
48.875967,2.364635,46,10.0,2 roues motorisées,0.040780141843971635
48.859617,2.344817,11,1.0,"Véhicules légers < 3,5t",0.00975177304964539
48.859617,2.344817,3,1.0,Trottinettes + vélos,0.0026595744680851063
48.859617,2.344817,22,1.0,Autobus et autocars,0.01950354609929078
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.859617,2.344817,247,1.0,"Véhicules légers < 3,5t",0.21897163120567376
48.859617,2.344817,249,1.0,Trottinettes + vélos,0.22074468085106383
48.859617,2.344817,1,1.0,Autobus et autocars,0.0008865248226950354
48.859617,2.344817,1,1.0,"Véhicules légers < 3,5t",0.0008865248226950354
48.859617,2.344817,19,1.0,Trottinettes + vélos,0.016843971631205674
48.859617,2.344817,10,1.0,Trottinettes + vélos,0.008865248226950355
48.859617,2.344817,2,1.0,"Véhicules lourds > 3,5t",0.0017730496453900709
48.859617,2.344817,119,1.0,Trottinettes + vélos,0.10549645390070922
48.859617,2.344817,18,1.0,2 roues motorisées,0.015957446808510637
48.859617,2.344817,84,1.0,"Véhicules légers < 3,5t",0.07446808510638298
48.859617,2.344817,24,1.0,Autobus et autocars,0.02127659574468085
48.856949,2.353837,24,75004.0,"Véhicules légers < 3,5t",0.02127659574468085
48.856949,2.353837,5,75004.0,Trottinettes + vélos,0.004432624113475178
48.856949,2.353837,2,75004.0,"Véhicules légers < 3,5t",0.0017730496453900709
48.856949,2.353837,2,75004.0,"Véhicules légers < 3,5t",0.0017730496453900709
48.856949,2.353837,9,75004.0,"Véhicules lourds > 3,5t",0.007978723404255319
48.856949,2.353837,129,75004.0,"Véhicules légers < 3,5t",0.11436170212765957
48.856949,2.353837,26,75004.0,"Véhicules légers < 3,5t",0.02304964539007092
48.856949,2.353837,219,75004.0,Trottinettes + vélos,0.19414893617021275
48.856949,2.353837,26,75004.0,Autobus et autocars,0.02304964539007092
48.856949,2.353837,6,75004.0,"Véhicules légers < 3,5t",0.005319148936170213
48.856949,2.353837,6,75004.0,"Véhicules lourds > 3,5t",0.005319148936170213
48.856949,2.353837,4,75004.0,"Véhicules légers < 3,5t",0.0035460992907801418
48.856949,2.353837,23,75004.0,2 roues motorisées,0.020390070921985817
48.856949,2.353837,3,75004.0,"Véhicules lourds > 3,5t",0.0026595744680851063
48.856949,2.353837,11,75004.0,Trottinettes + vélos,0.00975177304964539
48.8714843,2.3418311,16,2.0,"Véhicules légers < 3,5t",0.014184397163120567
48.8714843,2.3418311,5,2.0,2 roues motorisées,0.004432624113475178
48.8714843,2.3418311,2,2.0,2 roues motorisées,0.0017730496453900709
48.8714843,2.3418311,15,2.0,Trottinettes + vélos,0.013297872340425532
