counter_name,installation_date,count_datetime,hourly_count,coordinates,month_year,id_compteur,counter,name,id,arrondissement,year,month,day,hour,weekday,arrondissement_clean,latitude,longitude,is_rush_hour,is_weekend
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-07 11:00:00+00:00,109,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,7,11,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-07 20:00:00+00:00,42,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,7,20,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-07 22:00:00+00:00,7,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,7,22,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 01:00:00+00:00,2,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,1,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 06:00:00+00:00,71,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,6,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 11:00:00+00:00,46,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,11,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 13:00:00+00:00,42,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,13,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 14:00:00+00:00,20,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,14,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 18:00:00+00:00,84,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,18,Wednesday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 20:00:00+00:00,41,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,20,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-08 22:00:00+00:00,16,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,8,22,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 00:00:00+00:00,4,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,0,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 01:00:00+00:00,1,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,1,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 02:00:00+00:00,0,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,2,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 03:00:00+00:00,3,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,3,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 05:00:00+00:00,18,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,5,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 08:00:00+00:00,164,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,8,Thursday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 10:00:00+00:00,53,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,10,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 13:00:00+00:00,55,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,13,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 14:00:00+00:00,76,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,14,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 16:00:00+00:00,91,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,16,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 17:00:00+00:00,107,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,17,Thursday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 18:00:00+00:00,86,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,18,Thursday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-09 23:00:00+00:00,4,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,9,23,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 03:00:00+00:00,4,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,3,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 05:00:00+00:00,16,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,5,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 08:00:00+00:00,172,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,8,Friday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 14:00:00+00:00,81,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,14,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 16:00:00+00:00,100,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,16,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 19:00:00+00:00,80,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,19,Friday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 20:00:00+00:00,39,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,20,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-10 22:00:00+00:00,11,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,10,22,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-11 01:00:00+00:00,7,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,11,1,Saturday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-11 05:00:00+00:00,7,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,11,5,Saturday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-11 07:00:00+00:00,27,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,11,7,Saturday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-11 18:00:00+00:00,81,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,11,18,Saturday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-11 19:00:00+00:00,62,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,11,19,Saturday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-11 20:00:00+00:00,55,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,11,20,Saturday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-11 21:00:00+00:00,25,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,11,21,Saturday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 04:00:00+00:00,5,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,4,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 06:00:00+00:00,8,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,6,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 12:00:00+00:00,82,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,12,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 14:00:00+00:00,98,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,14,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 15:00:00+00:00,105,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,15,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 17:00:00+00:00,69,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,17,Sunday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 18:00:00+00:00,54,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,18,Sunday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 21:00:00+00:00,16,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,21,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-12 22:00:00+00:00,5,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,12,22,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 02:00:00+00:00,0,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,2,Monday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 03:00:00+00:00,2,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,3,Monday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 04:00:00+00:00,8,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,4,Monday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 06:00:00+00:00,68,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,6,Monday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 07:00:00+00:00,275,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,7,Monday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 09:00:00+00:00,64,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,9,Monday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 10:00:00+00:00,66,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,10,Monday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 14:00:00+00:00,61,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,14,Monday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 17:00:00+00:00,108,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,17,Monday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 19:00:00+00:00,60,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,19,Monday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-13 22:00:00+00:00,13,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,13,22,Monday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 01:00:00+00:00,1,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,1,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 02:00:00+00:00,0,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,2,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 08:00:00+00:00,227,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,8,Tuesday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 11:00:00+00:00,90,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,11,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 16:00:00+00:00,94,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,16,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 17:00:00+00:00,113,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,17,Tuesday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 18:00:00+00:00,85,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,18,Tuesday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 19:00:00+00:00,61,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,19,Tuesday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-14 22:00:00+00:00,16,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,14,22,Tuesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-15 04:00:00+00:00,9,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,15,4,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-15 11:00:00+00:00,73,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,15,11,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-15 12:00:00+00:00,70,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,15,12,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-15 17:00:00+00:00,117,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,15,17,Wednesday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-15 20:00:00+00:00,39,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,15,20,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-15 21:00:00+00:00,30,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,15,21,Wednesday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 00:00:00+00:00,1,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,0,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 02:00:00+00:00,0,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,2,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 04:00:00+00:00,6,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,4,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 07:00:00+00:00,253,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,7,Thursday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 08:00:00+00:00,235,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,8,Thursday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 09:00:00+00:00,75,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,9,Thursday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 12:00:00+00:00,81,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,12,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 14:00:00+00:00,57,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,14,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 17:00:00+00:00,124,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,17,Thursday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 20:00:00+00:00,37,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,20,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 22:00:00+00:00,16,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,22,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-16 23:00:00+00:00,13,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,16,23,Thursday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 05:00:00+00:00,13,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,5,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 10:00:00+00:00,65,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,10,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 13:00:00+00:00,79,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,13,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 16:00:00+00:00,96,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,16,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 17:00:00+00:00,94,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,17,Friday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 19:00:00+00:00,67,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,19,Friday,13,48.843435,2.383378,True,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 20:00:00+00:00,47,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,20,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-17 22:00:00+00:00,15,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,17,22,Friday,13,48.843435,2.383378,False,False
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-18 09:00:00+00:00,60,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,18,9,Saturday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-18 19:00:00+00:00,54,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,18,19,Saturday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-19 00:00:00+00:00,10,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,19,0,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-19 08:00:00+00:00,37,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,19,8,Sunday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-19 09:00:00+00:00,52,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,19,9,Sunday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-19 10:00:00+00:00,66,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,19,10,Sunday,13,48.843435,2.383378,False,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-19 17:00:00+00:00,61,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,19,17,Sunday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-19 18:00:00+00:00,59,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,19,18,Sunday,13,48.843435,2.383378,True,True
135 avenue Daumesnil SE-NO,2013-01-19,2025-01-19 19:00:00+00:00,48,"{'lon': 2.383378, 'lat': 48.843435}",2025-01,100006300-101006300,X2H18086316,135 avenue Daumesnil,100006300,13,2025,1,19,19,Sunday,13,48.843435,2.383378,True,True
